"","0 to 1","1 to 2","2 to 3","3 to 4","4 to 5","5 to 6","6 to 7","7 to 8","8 to 9","9 to 10","10 to 11","11 to 12","12 to 13","13 to 14"
"80",3.01164372427887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",24.8637641859941,0.217880116395198,0.31788011639521,1.67973274133045,0.223452757632768,26.578787808081,0,0.137733306449489,24.2785182618843,NA,NA,NA,1.40572605686462,27.9492229841892
"83",2.35101284590828,0.216400957554813,0.256015570605347,1.74135092964005,0.670047303217711,0,0.267263988950972,0.255624109248201,NA,NA,NA,NA,NA,NA
"84",NA,NA,0.523044914663365,4.66146077547669,10.199407435845,4.53758103552469,6.97880372526414,0.25307868135619,1.26812061181847,NA,NA,NA,13.060916273913,10.8130422481014
"85",109.516758101846,0.380685616418024,0.0999999999999886,14.9151585044613,15.5288139906347,20.6802682425736,132.618420102764,0.10103037211753,10.0274850193763,NA,NA,NA,89.4778772196211,133.855411881823
"86",20.5119504554327,2.16132331833037,0.841109663013158,0.49627229165045,0.14085033072475,0.137541844530564,0.100000000000013,0.160109765486597,0.0601097654865844,NA,NA,NA,0,0
"87",14.143806629043,3.27094253947278,8.82402930217113,1.94883478739912,0,0.225929422120669,0.125929422120666,0.125929422120666,14.3968913388547,3.16945079517696,NA,NA,NA,NA
"88",NA,NA,0,0.528973768396481,0.606258214987905,0.0772844465914241,0,0.285864939036146,0.343108829360423,0.423044914663278,NA,NA,0,0.485864939036095
"89",10.7538766265154,1.1477404403829,0.110788264345974,12.1165813646332,0.410582333078313,0,0,0.385864939036121,0.385864939036121,0.0772844465914241,NA,NA,0.50845347278909,0.385864939036121
"91",47.1040637431847,2.23257721575129,0.553129970293678,1.12744798555561,0.574318015261935,0.174937721401442,NA,NA,0.350980802960432,NA,NA,NA,NA,NA
"92",10.4370902084874,4.12855507008675,3.51693859660209,6.90207620787223,0.843967236497767,22.0786663152663,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,0.997164024037085,1.32280543291841,0.796420093471419,0.068211551843815,1.04238421733706,0.762128694153898,0.162522497784174,NA,NA,NA,NA,NA
"94",2.02080889709231,1.05701464531622,0.28840288464495,13.0938610283389,0.298511189501259,42.7569590291457,72.736330571417,1.22161572715206,17.6302460634546,0.775391367131171,NA,NA,0.0999999999999446,30.5063681947578
"95",1.66935670004247,0.696293315384708,4.16433740679929,6.52211152447023,11.5740608482036,1.31749582305442,7.26126605392635,0.0660924825665534,0,NA,NA,NA,0.264017388199889,0
"96",1.35450234272869,0.936778803160033,5.99931359276673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",5.22004585194644,1.89761285772558,0.217880116395136,1.77588220328483,5.84078179648155,0.355339845088942,6.91301406544703,2.20260906414981,NA,NA,NA,NA,NA,NA
"98",12.6904326995845,0,0.513327690624468,NA,NA,0.0798243644444574,NA,NA,NA,NA,NA,NA,0.312179225332779,NA
"99",1.10918438208226,10.1228397051253,0.281630980407968,53.922513126909,0.704603380372098,26.1412177484557,NA,NA,0.133794984151114,0.133794984151114,NA,NA,NA,0.0337949841511036
"100",0.748394746105519,0.432532782963415,NA,NA,3.42450847110766,1.2404520632371,0.42740860852002,NA,NA,NA,NA,NA,0.309245047129189,NA
"101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.203796358121
"102",1.52917881449732,0.123452757632694,0,0,1.40572605686462,0.153756848452755,1.25644332710003,NA,NA,NA,NA,NA,NA,NA
"103",3.3770107783937,1.74789204548605,0.69243616184864,2.25678506663986,2.40958514267369,0.937639343477931,1.35644332709998,NA,NA,NA,NA,NA,2.16203204228661,NA
"104",8.98989607156666,2.46412416275558,0.0879865176489584,4.26246419729395,8.88214144918222,11.8413451380756,NA,NA,NA,NA,NA,NA,NA,NA
"105",0.603973212640086,1.37493317309411,1.12614206205479,0.732510010369516,1.15571825315561,1.25571825315563,0.100000000000017,0.100000000000017,0.294303167633085,NA,NA,NA,0.315685798095631,2.17238421246959
"106",1.69230231460049,0.599230388416611,2.70609018396008,0.194303167633068,0.22025431330991,0.231014340248142,0.110760026938249,0,2.26162418553136,NA,NA,NA,0.696792822429004,0.0542572562215846
"107",21.9417065979804,0.099034948890865,0.099034948890865,8.90616189415126,10.744012000812,2.2915327030171,0,NA,NA,NA,NA,NA,0.306236149326876,NA
"108",9.9899643579588,1.27355493760456,0.197451633075936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",6.277921793666,1.20203476448478,0.974779115596322,0,4.4821796705748,0.491437228120179,8.41419459195216,NA,NA,NA,NA,NA,NA,NA
